Age;AnneesPratique;Federe;Nombtr3000;Boussole/GPS;Chaussures;sacados;RadioTel;TrousseSecours;id_proc;pico;Avis;bornes;Sexe
28;2;0;1;0;3;1;1;0;AR;Garmo Negro;4;[20,30[;H
30;0;0;1;0;3;1;1;0;AR;Garmo Negro;5;[30,40[;H
31;3;0;1;0;3;1;1;0;PV;Garmo Negro;4;[30,40[;H
24;39;1;7;1;3;1;1;1;VC;Garmo Negro;4;[20,30[;H
23;2;1;1;1;3;1;1;1;VC;Garmo Negro;4;[20,30[;H
21;0;0;1;1;3;1;1;1;VC;Garmo Negro;3;[20,30[;H
30;20;0;35;1;3;1;1;0;PV;Garmo Negro;3;[30,40[;H
35;15;0;8;1;3;1;1;1;PV;Garmo Negro;5;[30,40[;H
35;0;0;1;1;3;1;1;1;PV;Garmo Negro;5;[30,40[;H
26;0;0;3;1;3;0;1;1;PV;Garmo Negro;2;[20,30[;F
36;0;0;1;0;3;1;1;0;PV;Garmo Negro;3;[30,40[;H
44;0;0;1;0;3;1;1;0;PV;Garmo Negro;4;[40,50[;H
21;4;0;1;1;4;1;1;1;CT;Posets;1;[20,30[;H
22;4;0;1;1;4;1;1;1;CT;Posets;4;[20,30[;H
18;2;0;1;1;4;1;1;1;CT;Posets;4;[10,20[;F
29;17;1;12;1;4;1;1;1;CT;Posets;5;[20,30[;H
15;13;1;20;1;4;1;1;1;CT;Posets;2;[10,20[;H
29;1;1;4;1;4;1;1;1;CT;Posets;4;[20,30[;F
29;1;1;2;1;4;1;1;1;CT;Posets;5;[20,30[;F
33;0;;1;1;3;1;1;1;CT;Posets;2;[30,40[;F
16;5;0;2;0;4;1;1;1;M;Posets;4;[10,20[;H
19;5;0;1;0;4;1;1;1;M;Posets;2;[10,20[;H
36;15;1;8;1;4;1;1;1;AR;Posets;4;[30,40[;H
36;4;1;25;0;4;1;0;1;CT;Posets;4;[30,40[;H
40;15;1;15;0;4;1;0;1;CT;Posets;3;[40,50[;H
39;10;1;5;1;4;1;0;1;AR;Posets;1;[30,40[;H
34;3;0;1;1;3;1;0;1;AR;Posets;1;[30,40[;H
35;5;;3;0;4;1;0;1;M;Posets;2;[30,40[;H
32;5;;4;0;4;1;0;1;M;Posets;1;[30,40[;H
18;1;0;4;0;4;1;1;0;AR;Posets;5;[10,20[;H
29;1;0;4;0;4;1;1;0;AR;Posets;4;[20,30[;H
37;18;1;20;0;4;1;1;0;NA;Posets;1;[30,40[;H
36;18;1;20;0;4;1;1;0;NA;Posets;3;[30,40[;F
8;2;1;3;0;4;0;1;0;NA;Posets;1;[0,10[;H
22;1;0;2;0;4;1;1;0;AN;Posets;5;[20,30[;H
23;1;0;1;0;4;1;1;0;AN;Posets;3;[20,30[;F
53;6;0;4;1;4;1;1;0;VC;Posets;3;[50,60[;H
22;6;0;4;1;4;1;1;0;VC;Posets;1;[20,30[;H
18;6;0;4;1;4;1;1;0;VC;Posets;1;[10,20[;H
24;4;1;5;0;4;1;1;1;VC;Posets;4;[20,30[;H
25;4;0;1;0;4;1;1;1;VC;Posets;4;[20,30[;F
25;6;0;10;1;3;1;1;1;FRA;Posets;4;[20,30[;F
26;1;0;1;1;3;1;1;1;FRA;Posets;4;[20,30[;H
36;5;;6;1;4;1;0;0;M;Posets;1;[30,40[;H
35;6;;3;1;4;1;0;0;M;Posets;2;[30,40[;H
38;6;;3;1;4;1;0;0;M;Posets;2;[30,40[;H
35;7;;3;1;4;1;0;0;M;Posets;5;[30,40[;H
36;5;;4;1;3;1;0;0;M;Posets;1;[30,40[;F
30;10;0;10;1;3;1;1;1;POL;Posets;3;[30,40[;H
41;25;0;2;1;3;0;1;1;POL;Posets;2;[40,50[;F
30;5;0;8;0;4;1;1;1;M;Posets;3;[30,40[;H
31;5;0;8;0;3;1;1;1;M;Posets;3;[30,40[;H
35;5;0;8;0;3;1;1;1;M;Posets;2;[30,40[;H
26;5;1;8;0;3;0;1;1;M;Posets;5;[20,30[;H
29;5;0;8;0;3;0;1;1;M;Posets;4;[20,30[;F
28;5;0;8;0;3;0;1;1;M;Posets;4;[20,30[;F
49;29;1;23;1;3;1;1;1;M;Posets;4;[40,50[;H
39;15;1;6;1;4;1;1;1;M;Posets;3;[30,40[;H
38;10;1;20;1;4;1;1;1;M;Posets;5;[30,40[;H
27;12;;8;0;3;1;0;0;CT;Posets;4;[20,30[;H
28;12;;10;0;4;1;0;0;CT;Posets;4;[20,30[;H
28;5;1;3;1;3;1;1;1;PV;Posets;5;[20,30[;F
31;15;1;7;1;4;1;1;1;PV;Posets;5;[30,40[;F
33;15;1;7;1;5;1;1;1;PV;Posets;3;[30,40[;H
35;20;1;7;1;4;1;1;1;PV;Posets;3;[30,40[;H
50;20;0;100;1;4;1;1;0;FRA;Posets;4;[50,60[;H
35;20;0;18;1;3;1;1;1;PV;Posets;3;[30,40[;H
31;20;1;8;1;3;1;1;1;PV;Posets;1;[30,40[;H
37;10;0;10;1;4;1;1;1;FRA;Posets;1;[30,40[;F
37;12;0;10;1;4;1;1;1;FRA;Posets;2;[30,40[;H
33;10;0;10;1;4;1;1;1;FRA;Posets;2;[30,40[;H
25;5;1;12;1;4;1;1;1;CT;Posets;1;[20,30[;H
48;5;1;10;1;4;1;1;1;CT;Posets;1;[40,50[;H
29;1;1;1;1;2;1;1;1;CT;Posets;1;[20,30[;H
32;5;1;5;1;4;1;1;1;CT;Posets;1;[30,40[;H
25;5;0;3;1;4;1;1;1;CT;Posets;2;[20,30[;H
26;4;0;4;1;4;1;1;1;CT;Posets;5;[20,30[;H
30;3;0;1;1;4;1;1;1;CT;Posets;3;[30,40[;H
22;3;1;4;1;4;1;1;1;CT;Posets;4;[20,30[;F
21;2;0;1;1;4;1;1;1;CT;Posets;3;[20,30[;F
25;12;1;3;0;4;1;1;1;CT;Posets;5;[20,30[;H
26;14;1;3;0;4;1;1;1;CT;Posets;5;[20,30[;H
26;5;1;3;0;3;1;1;1;CT;Posets;1;[20,30[;H
23;10;1;1;0;3;1;1;1;CT;Posets;5;[20,30[;F
32;1;1;1;0;2;1;1;1;CT;Posets;4;[30,40[;F
31;15;1;12;0;3;1;1;1;CT;Posets;4;[30,40[;F
26;6;1;4;0;4;1;1;1;CT;Posets;5;[20,30[;F
37;20;1;7;0;4;1;1;1;CT;Posets;1;[30,40[;H
47;30;1;70;0;4;1;1;1;CT;Posets;3;[40,50[;F
25;5;0;13;1;4;1;1;1;CT;Posets;5;[20,30[;H
27;12;0;20;1;3;1;1;1;CT;Posets;2;[20,30[;H
25;12;0;20;1;4;1;1;1;CT;Posets;3;[20,30[;H
25;15;0;4;1;4;1;1;1;CT;Posets;3;[20,30[;H
27;10;0;4;1;4;1;1;1;CT;Posets;1;[20,30[;F
26;10;0;30;1;4;1;1;1;CT;Posets;3;[20,30[;F
33;20;1;100;1;4;1;1;0;AR;Posets;2;[30,40[;H
35;10;1;4;1;3;0;1;0;AR;Posets;3;[30,40[;F
45;30;1;25;1;4;1;1;1;CT;Posets;3;[40,50[;H
35;10;1;7;1;4;1;1;1;CT;Posets;3;[30,40[;H
17;10;1;6;1;4;1;1;1;CT;Posets;3;[10,20[;H
60;34;1;58;0;4;1;0;0;FRA;Posets;3;[60,70[;F
28;20;0;5;0;3;1;0;0;FRA;Posets;3;[20,30[;F
55;39;1;100;0;4;1;0;0;FRA;Posets;2;[50,60[;H
31;5;0;9;0;3;1;0;0;FRA;Posets;2;[30,40[;H
38;16;0;15;1;4;1;0;1;PV;Posets;5;[30,40[;H
37;10;0;1;1;4;1;0;1;PV;Posets;3;[30,40[;H
25;1;1;4;1;3;1;0;0;PV;Posets;5;[20,30[;H
20;3;1;10;1;4;0;0;0;PV;Posets;4;[20,30[;H
23;4;1;13;1;4;1;0;0;CT;Posets;3;[20,30[;H
40;15;1;13;1;4;1;0;0;CT;Posets;5;[40,50[;H
25;4;0;1;0;3;1;1;1;M;Posets;5;[20,30[;H
21;15;0;3;0;3;1;1;1;M;Posets;2;[20,30[;H
24;2;0;2;0;3;1;1;1;M;Posets;1;[20,30[;H
20;6;0;9;0;3;1;1;1;M;Posets;3;[20,30[;H
17;10;0;9;0;3;1;1;1;M;Posets;4;[10,20[;H
18;10;0;2;0;3;1;1;1;M;Posets;5;[10,20[;F
47;30;0;10;0;3;1;1;0;M;Posets;2;[40,50[;H
36;15;0;4;0;3;1;1;0;M;Posets;3;[30,40[;F
34;10;1;50;1;4;1;1;0;CT;Posets;1;[30,40[;H
34;10;1;6;1;4;1;1;0;CT;Posets;1;[30,40[;F
31;5;0;2;0;3;1;0;1;VC;Posets;3;[30,40[;H
34;5;0;2;0;3;1;0;1;VC;Posets;3;[30,40[;H
42;25;0;10;0;3;1;1;1;M;Posets;2;[40,50[;H
32;8;0;2;0;3;1;1;1;M;Posets;3;[30,40[;F
36;20;1;60;1;3;1;0;1;PV;Posets;5;[30,40[;H
28;5;1;15;1;3;0;0;1;PV;Posets;2;[20,30[;F
44;5;0;6;0;3;1;1;0;CT;Posets;5;[40,50[;H
34;20;0;3;1;4;1;1;1;AR;Posets;3;[30,40[;H
37;20;1;5;0;4;1;0;0;PV;Posets;1;[30,40[;H
29;5;1;2;0;4;1;0;0;PV;Posets;4;[20,30[;F
30;4;0;12;1;4;1;1;1;EX;Posets;2;[30,40[;H
31;4;0;13;1;4;1;1;1;EX;Posets;1;[30,40[;H
53;42;1;25;1;3;1;0;1;CL;Posets;4;[50,60[;H
46;5;1;5;1;4;1;0;1;CL;Posets;4;[40,50[;H
48;5;1;5;1;4;1;0;1;CL;Posets;3;[40,50[;F
41;30;1;25;1;4;1;0;1;CL;Posets;3;[40,50[;F
29;10;1;15;1;4;1;1;1;CT;Posets;1;[20,30[;H
29;13;1;15;1;4;1;1;1;CT;Posets;5;[20,30[;H
20;8;1;20;1;4;1;1;1;CT;Posets;5;[20,30[;F
27;4;1;10;1;4;1;1;1;CT;Posets;1;[20,30[;F
31;3;1;11;1;4;1;1;1;CT;Posets;2;[30,40[;H
29;0;0;1;1;3;1;1;1;CT;Posets;1;[20,30[;F
30;15;1;17;1;3;1;1;1;CT;Posets;1;[30,40[;F
31;8;1;12;1;3;1;1;1;CT;Posets;3;[30,40[;H
47;35;1;25;1;4;1;1;1;CT;Posets;1;[40,50[;H
45;25;1;30;1;4;1;1;1;CT;Posets;1;[40,50[;F
36;0;1;3;1;3;1;1;1;CT;Posets;1;[30,40[;H
37;20;1;30;1;4;1;1;1;CT;Posets;3;[30,40[;F
22;10;1;20;1;4;1;1;1;CT;Posets;1;[20,30[;F
29;21;1;25;1;4;1;1;1;CT;Posets;5;[20,30[;H
37;25;1;70;1;4;1;1;1;CT;Posets;3;[30,40[;H
30;12;1;30;1;4;1;1;1;CT;Posets;2;[30,40[;H
33;28;1;100;1;3;1;1;1;CT;Posets;1;[30,40[;F
29;10;1;5;1;4;1;1;1;NA;Posets;1;[20,30[;H
38;10;1;10;1;4;1;1;1;NA;Posets;1;[30,40[;H
33;10;1;4;1;4;1;1;1;NA;Posets;1;[30,40[;H
29;2;1;2;1;4;1;1;1;NA;Posets;5;[20,30[;H
47;20;1;30;1;4;1;1;1;NA;Posets;2;[40,50[;H
18;8;1;8;1;4;1;1;1;NA;Posets;5;[10,20[;H
52;41;1;70;1;4;1;1;1;NA;Posets;4;[50,60[;H
26;4;1;4;1;4;1;1;1;NA;Posets;3;[20,30[;H
49;35;1;20;1;4;1;1;1;NA;Posets;4;[40,50[;H
38;3;1;8;1;4;1;1;1;NA;Posets;4;[30,40[;H
26;1;1;25;1;4;1;1;1;NA;Posets;2;[20,30[;H
24;10;1;7;1;4;0;1;1;NA;Posets;2;[20,30[;F
31;10;1;39;1;4;0;1;1;NA;Posets;4;[30,40[;F
29;10;1;10;1;4;0;1;1;NA;Posets;1;[20,30[;F
35;25;0;5;1;3;1;1;1;PV;Pico de Alba;5;[30,40[;H
32;25;0;1;1;3;1;1;1;PV;Pico de Alba;1;[30,40[;H
53;40;1;40;1;4;1;1;1;PV;Pico de Alba;2;[50,60[;H
43;25;0;6;1;4;1;1;1;CL;Pico de Alba;1;[40,50[;H
28;2;0;5;1;4;1;1;1;CL;Pico de Alba;4;[20,30[;H
40;20;1;4;1;4;1;1;1;CL;Pico de Alba;4;[40,50[;F
26;3;1;3;1;4;1;1;1;CL;Pico de Alba;2;[20,30[;F
29;5;1;2;1;4;1;1;1;CL;Pico de Alba;1;[20,30[;F
32;2;0;5;1;4;1;1;1;CL;Pico de Alba;4;[30,40[;F
32;27;1;25;1;4;1;1;1;PV;Pico de Alba;3;[30,40[;H
34;20;0;8;1;4;1;1;1;PV;Pico de Alba;4;[30,40[;H
34;20;1;3;1;3;1;1;1;PV;Pico de Alba;4;[30,40[;H
28;8;1;25;0;;1;1;1;BEL;Pico de Alba;1;[20,30[;H
23;9;1;25;0;;1;1;1;BEL;Pico de Alba;3;[20,30[;H
25;15;1;25;1;;1;0;1;CT;Pico de Alba;4;[20,30[;H
26;15;1;15;1;;1;0;1;CT;Pico de Alba;4;[20,30[;F
44;6;0;1;0;4;1;0;1;CT;Pico de Alba;5;[40,50[;H
43;6;0;1;0;4;0;0;1;CT;Pico de Alba;1;[40,50[;H
29;1;0;1;0;3;0;1;1;M;Monte Perdido;2;[20,30[;H
45;6;1;7;0;3;0;1;1;M;Monte Perdido;2;[40,50[;H
48;28;0;4;1;4;0;0;1;IRL;Monte Perdido;4;[40,50[;H
33;15;1;100;1;4;1;0;1;DEU;Monte Perdido;1;[30,40[;H
35;20;0;100;1;4;1;1;1;FRA;Monte Perdido;3;[30,40[;H
27;20;0;100;1;4;1;1;1;FRA;Monte Perdido;2;[20,30[;H
20;20;1;50;1;4;1;0;1;FRA;Monte Perdido;2;[20,30[;H
22;15;1;50;1;4;1;0;1;FRA;Monte Perdido;4;[20,30[;F
27;3;0;1;0;3;0;1;0;CT;Monte Perdido;2;[20,30[;H
28;5;0;3;0;3;1;1;0;CT;Monte Perdido;2;[20,30[;H
29;12;0;7;1;4;1;0;0;M;Monte Perdido;2;[20,30[;H
27;0;0;2;1;4;0;0;0;M;Monte Perdido;1;[20,30[;F
28;6;1;10;1;3;1;0;1;FRA;Monte Perdido;4;[20,30[;H
19;3;0;1;1;3;1;0;1;FRA;Monte Perdido;5;[10,20[;H
22;9;1;10;1;4;1;1;1;PV;Monte Perdido;1;[20,30[;H
21;15;0;10;1;3;1;1;1;PV;Monte Perdido;1;[20,30[;H
30;15;1;6;1;4;1;1;1;NA;Monte Perdido;3;[30,40[;H
42;14;1;3;1;4;1;1;1;NA;Monte Perdido;3;[40,50[;H
31;8;0;1;0;3;1;1;1;PV;Monte Perdido;3;[30,40[;H
31;0;0;1;0;3;1;1;1;PV;Monte Perdido;4;[30,40[;H
28;0;0;1;0;3;1;1;1;PV;Monte Perdido;3;[20,30[;H
22;10;0;2;0;4;0;0;0;PV;Monte Perdido;4;[20,30[;H
17;10;0;1;0;4;1;0;0;PV;Monte Perdido;4;[10,20[;H
22;5;1;1;0;2,5;0;0;0;PV;Monte Perdido;1;[20,30[;F
38;10;0;1;0;3;0;1;0;CB;Monte Perdido;5;[30,40[;H
41;5;0;1;0;4;0;1;0;CB;Monte Perdido;2;[40,50[;H
18;6;1;1;0;4;0;1;0;CB;Monte Perdido;1;[10,20[;H
44;10;0;8;1;3;1;1;1;FRA;Monte Perdido;4;[40,50[;H
15;3;0;4;1;3;1;1;1;FRA;Monte Perdido;5;[10,20[;H
26;6;1;4;0;4;1;1;0;PV;Monte Perdido;3;[20,30[;H
30;6;1;1;0;4;0;1;0;PV;Monte Perdido;1;[30,40[;F
38;30;0;10;1;3;1;1;1;USA;Monte Perdido;1;[30,40[;H
40;35;0;10;1;3;1;1;1;USA;Monte Perdido;4;[40,50[;H
28;7;1;1;0;3;1;0;0;CL;Monte Perdido;4;[20,30[;H
15;10;1;1;1;4;1;1;1;CB;Monte Perdido;3;[10,20[;H
27;5;1;60;1;4;1;1;1;CT;Monte Perdido;4;[20,30[;H
32;0;0;1;0;3;1;1;0;PV;Monte Perdido;1;[30,40[;H
40;15;1;25;0;3;1;0;1;PV;Monte Perdido;1;[40,50[;H
39;15;1;25;0;3;1;0;1;PV;Monte Perdido;1;[30,40[;H
27;20;0;8;0;4;1;1;1;M;Monte Perdido;4;[20,30[;H
26;5;0;2;0;4;1;1;1;M;Monte Perdido;5;[20,30[;H
40;6;0;1;1;2,5;1;0;0;IRL;Monte Perdido;4;[40,50[;H
23;5;0;1;1;4;0;0;0;PV;Monte Perdido;5;[20,30[;H
23;5;0;1;1;4;0;0;0;PV;Monte Perdido;2;[20,30[;H
17;5;0;1;1;3;0;0;0;PV;Monte Perdido;1;[10,20[;H
38;4;1;30;1;4;1;0;1;FRA;Monte Perdido;4;[30,40[;H
36;4;1;10;1;4;1;0;1;FRA;Monte Perdido;2;[30,40[;F
29;10;1;15;0;3;1;1;1;CT;Monte Perdido;3;[20,30[;H
29;5;0;1;0;3;1;1;1;CT;Monte Perdido;4;[20,30[;F
22;5;0;3;0;3;1;1;1;CT;Monte Perdido;2;[20,30[;F
23;7;0;2;0;3;0;1;1;CT;Monte Perdido;1;[20,30[;F
27;4;1;10;1;4;1;0;1;FRA;Monte Perdido;1;[20,30[;H
33;4;1;10;1;4;1;0;1;FRA;Monte Perdido;4;[30,40[;F
42;2;0;2;0;4;1;0;1;FRA;Monte Perdido;5;[40,50[;H
40;10;0;3;0;4;1;0;1;FRA;Monte Perdido;5;[40,50[;H
34;10;0;12;0;4;1;0;1;FRA;Monte Perdido;2;[30,40[;H
37;10;0;12;0;4;1;0;1;FRA;Monte Perdido;1;[30,40[;H
35;10;0;12;0;4;1;0;1;FRA;Monte Perdido;1;[30,40[;F
29;3;0;3;0;3;1;1;1;CT;Monte Perdido;2;[20,30[;H
28;5;0;6;0;3;0;1;1;CT;Monte Perdido;5;[20,30[;H
21;7;0;6;0;3;0;1;1;CT;Monte Perdido;3;[20,30[;F
30;17;1;30;0;4;;1;1;PV;Monte Perdido;3;[30,40[;H
30;7;1;18;0;3;;1;1;PV;Monte Perdido;4;[30,40[;H
33;7;1;20;0;3;;1;1;PV;Monte Perdido;4;[30,40[;H
20;10;0;2;0;4;1;1;1;M;Monte Perdido;5;[20,30[;H
23;10;1;6;0;4;1;1;1;M;Monte Perdido;2;[20,30[;H
49;0;0;6;0;4;1;0;1;FRA;Monte Perdido;4;[40,50[;H
40;0;0;5;0;3;0;0;1;FRA;Monte Perdido;4;[40,50[;H
37;0;0;3;0;3;0;0;1;FRA;Monte Perdido;5;[30,40[;H
35;0;0;5;0;3;0;0;1;FRA;Monte Perdido;5;[30,40[;H
22;3;0;2;1;4;1;0;1;CM;Monte Perdido;2;[20,30[;H
23;3;0;1;1;4;1;0;1;CM;Monte Perdido;1;[20,30[;H
22;3;1;1;1;3;1;0;1;CM;Monte Perdido;1;[20,30[;H
35;20;1;15;0;3;1;1;1;BEL;Monte Perdido;3;[30,40[;H
54;1;0;1;0;3;1;1;1;BEL;Monte Perdido;2;[50,60[;H
31;1;0;2;0;3;1;1;1;BEL;Monte Perdido;3;[30,40[;F
33;3;0;2;1;4;1;0;1;M;Monte Perdido;3;[30,40[;H
35;6;0;3;1;4;1;0;1;M;Monte Perdido;5;[30,40[;H
29;6;0;2;1;4;1;0;1;M;Monte Perdido;5;[20,30[;F
17;3;0;10;0;2;1;1;1;CT;Monte Perdido;1;[10,20[;H
31;10;1;10;0;2;1;1;1;CT;Monte Perdido;2;[30,40[;H
27;3;1;10;0;2;1;1;1;CT;Monte Perdido;5;[20,30[;F
34;8;0;8;1;4;1;0;0;AR;Monte Perdido;3;[30,40[;H
33;8;0;7;1;3;1;0;0;AR;Monte Perdido;2;[30,40[;H
43;15;1;14;1;4;1;1;1;CT;Monte Perdido;3;[40,50[;H
30;8;1;3;1;4;1;1;1;CT;Monte Perdido;4;[30,40[;H
29;6;0;3;1;4;1;1;1;CT;Monte Perdido;2;[20,30[;F
40;10;1;5;1;3;1;1;1;CT;Monte Perdido;5;[40,50[;F
38;0;0;2;0;4;1;0;0;VC;Monte Perdido;4;[30,40[;F
38;3;0;1;0;4;1;1;0;PV;Monte Perdido;2;[30,40[;H
37;3;0;1;0;4;0;1;0;PV;Monte Perdido;5;[30,40[;F
30;6;0;4;0;4;1;1;1;AN;Monte Perdido;5;[30,40[;H
53;10;0;2;1;3;1;0;1;FRA;Monte Perdido;4;[50,60[;H
47;10;0;2;1;3;0;0;1;FRA;Monte Perdido;1;[40,50[;F
47;10;0;1;1;3;0;0;1;FRA;Monte Perdido;5;[40,50[;F
50;10;0;2;1;3;0;0;1;FRA;Monte Perdido;5;[50,60[;F
52;10;0;4;1;3;1;0;1;FRA;Monte Perdido;4;[50,60[;H
58;10;0;3;1;3;1;0;1;FRA;Monte Perdido;1;[50,60[;H
40;0;1;1;1;3;0;1;1;CB;Monte Perdido;3;[40,50[;F
29;0;1;1;1;3;0;1;1;CB;Monte Perdido;4;[20,30[;F
23;0;1;1;1;3;0;1;1;CB;Monte Perdido;1;[20,30[;F
47;0;0;1;1;3;0;1;1;CB;Monte Perdido;2;[40,50[;H
54;0;0;1;1;3;0;1;1;CB;Monte Perdido;4;[50,60[;H
44;0;0;1;1;3;0;1;1;CB;Monte Perdido;2;[40,50[;H
46;0;0;1;1;3;0;1;1;CB;Monte Perdido;3;[40,50[;H
40;0;0;1;1;3;0;1;1;CB;Monte Perdido;3;[40,50[;H
39;0;0;1;1;3;0;1;1;CB;Monte Perdido;2;[30,40[;H
29;3;1;3;0;4;1;1;0;PV;Monte Perdido;4;[20,30[;H
28;3;0;2;0;4;1;1;0;PV;Monte Perdido;5;[20,30[;H
44;30;0;1;0;3;1;1;1;PV;Monte Perdido;5;[40,50[;H
44;30;0;3;0;3;1;1;1;PV;Monte Perdido;4;[40,50[;H
37;30;0;20;0;4;1;1;1;PV;Monte Perdido;3;[30,40[;H
30;4;1;7;1;4;1;1;0;CT;Monte Perdido;4;[30,40[;H
25;5;1;7;1;3;1;1;0;CT;Monte Perdido;5;[20,30[;H
29;2;1;7;1;3;1;1;0;CT;Monte Perdido;4;[20,30[;H
52;10;0;7;1;4;1;0;1;FRA;Monte Perdido;4;[50,60[;H
52;10;0;3;1;4;1;0;1;FRA;Monte Perdido;4;[50,60[;F
23;4;1;8;0;3;1;0;1;PV;Monte Perdido;5;[20,30[;H
22;10;0;6;0;3;1;0;1;PV;Monte Perdido;1;[20,30[;H
22;10;0;3;0;3;1;0;1;PV;Monte Perdido;3;[20,30[;H
20;10;0;3;0;3;0;0;1;PV;Monte Perdido;5;[20,30[;H
15;3;1;3;0;4;1;1;1;PV;Monte Perdido;1;[10,20[;H
21;3;1;10;0;4;1;1;1;PV;Monte Perdido;1;[20,30[;H
22;3;1;10;0;2;1;1;1;PV;Monte Perdido;3;[20,30[;H
28;5;0;2;1;4;0;1;1;MU;Monte Perdido;3;[20,30[;H
24;5;0;1;1;4;1;1;1;MU;Monte Perdido;5;[20,30[;H
56;40;1;20;1;3;1;1;1;CT;Monte Perdido;1;[50,60[;H
34;10;1;15;1;3;1;1;1;VC;Monte Perdido;1;[30,40[;F
33;10;1;8;1;3;1;1;1;VC;Monte Perdido;3;[30,40[;H
31;10;1;15;1;3;1;1;1;VC;Monte Perdido;1;[30,40[;H
27;10;0;7;1;3;1;1;1;VC;Monte Perdido;5;[20,30[;H
29;1;0;1;1;3;1;1;1;VC;Monte Perdido;5;[20,30[;H
37;20;1;140;1;4;1;1;1;CT;Monte Perdido;1;[30,40[;H
26;20;1;50;1;4;1;1;1;CT;Monte Perdido;2;[20,30[;H
34;20;1;25;1;3;1;1;1;CT;Monte Perdido;4;[30,40[;H
30;20;0;25;1;3;1;1;1;CT;Monte Perdido;4;[30,40[;H
45;28;1;150;1;4;1;1;1;LR;Monte Perdido;2;[40,50[;H
42;6;1;25;1;4;1;1;1;LR;Monte Perdido;5;[40,50[;F
25;1;0;1;0;3;1;1;0;PV;Monte Perdido;2;[20,30[;H
20;1;0;1;0;3;0;1;0;PV;Monte Perdido;1;[20,30[;H
25;1;0;1;0;3;0;1;0;PV;Monte Perdido;1;[20,30[;H
22;1;1;1;0;3;0;1;0;PV;Monte Perdido;4;[20,30[;H
43;20;0;2;0;3;1;1;0;CT;Monte Perdido;4;[40,50[;H
23;3;0;1;0;3;1;1;0;CT;Monte Perdido;2;[20,30[;H
36;3;1;5;1;3;1;1;0;PV;Monte Perdido;2;[30,40[;F
44;20;0;50;1;4;1;1;0;PV;Monte Perdido;1;[40,50[;H
34;3;1;5;1;3;1;1;0;PV;Monte Perdido;4;[30,40[;H
43;5;1;5;1;3;0;1;0;PV;Monte Perdido;5;[40,50[;H
33;3;1;5;1;3;0;1;0;PV;Monte Perdido;5;[30,40[;H
27;12;1;5;1;3;1;1;1;CT;Monte Perdido;1;[20,30[;H
27;1;1;2;1;3;1;1;1;CT;Monte Perdido;4;[20,30[;F
27;20;1;25;0;4;1;1;1;CT;Monte Perdido;5;[20,30[;H
28;15;0;4;0;3;1;1;1;CT;Monte Perdido;1;[20,30[;H
27;8;1;25;1;3;1;1;1;FRA;Monte Perdido;3;[20,30[;H
28;8;0;25;1;3;1;1;1;FRA;Monte Perdido;3;[20,30[;H
29;20;1;15;1;4;1;1;1;IRL;Monte Perdido;5;[20,30[;H
44;20;0;4;1;4;1;1;1;IRL;Monte Perdido;2;[40,50[;H
51;20;0;7;1;4;1;1;1;IRL;Monte Perdido;2;[50,60[;H
30;10;0;1;1;4;1;1;1;IRL;Monte Perdido;1;[30,40[;H
17;8;0;2;1;3;1;1;1;IRL;Monte Perdido;2;[10,20[;H
33;10;0;1;1;3;1;1;1;IRL;Monte Perdido;2;[30,40[;F
41;20;1;20;1;3;1;0;0;FRA;Monte Perdido;4;[40,50[;H
26;10;1;16;0;4;1;0;1;AR;Monte Perdido;1;[20,30[;H
29;3;1;8;0;4;1;0;1;AR;Monte Perdido;1;[20,30[;H
31;8;1;10;1;4;0;1;1;PV;Monte Perdido;5;[30,40[;H
35;8;1;10;1;4;0;1;1;PV;Monte Perdido;4;[30,40[;H
38;8;1;10;1;3;1;1;1;PV;Monte Perdido;5;[30,40[;H
35;8;1;10;1;3;1;1;1;PV;Monte Perdido;1;[30,40[;H
39;8;0;10;1;3;1;1;1;PV;Monte Perdido;2;[30,40[;H
35;8;0;10;1;3;1;1;1;PV;Monte Perdido;1;[30,40[;H
33;1;0;1;0;3;1;1;1;NA;Monte Perdido;3;[30,40[;H
37;7;0;5;0;3;1;1;1;NA;Monte Perdido;2;[30,40[;H
42;30;1;15;0;4;1;1;1;NA;Monte Perdido;2;[40,50[;H
46;8;0;1;1;3;1;1;1;PV;Monte Perdido;1;[40,50[;H
50;0;0;0;1;3;1;1;1;PV;Monte Perdido;4;[50,60[;H
37;0;0;0;1;3;1;1;1;PV;Monte Perdido;4;[30,40[;H
32;0;1;0;1;3;1;1;1;PV;Monte Perdido;5;[30,40[;H
34;15;0;1;0;4;1;0;0;PV;Monte Perdido;2;[30,40[;H
27;0;0;2;0;3;1;0;0;PV;Monte Perdido;4;[20,30[;H
20;15;0;5;0;3;1;1;1;FRA;Monte Perdido;4;[20,30[;H
22;15;0;5;0;3;1;1;1;FRA;Monte Perdido;1;[20,30[;H
39;25;0;20;1;4;1;0;1;FRA;Monte Perdido;1;[30,40[;H
52;40;1;300;0;4;1;1;0;FRA;Monte Perdido;2;[50,60[;H
52;40;1;25;0;5;1;1;0;FRA;Monte Perdido;1;[50,60[;H
54;40;0;3;1;4;1;0;1;IRL;Monte Perdido;3;[50,60[;H
47;40;0;3;1;4;0;0;1;IRL;Monte Perdido;2;[40,50[;F
30;16;0;4;1;4;1;1;1;M;Monte Perdido;1;[30,40[;H
